paper_id,track,year,venue,is_disclosed,is_strict,is_lb1_gfimp,paper_gpu_num_total,paper_max_row_compute_capability,paper_max_row_compute_capability_gfimp_lb1,team_size,cited_by_count,openalex_field_normalized_percentile,primary_topic,n_organizations
2024.findings-emnlp.651,findings,2024,emnlp,1,0,1,,,71000000000000,7,1,0.67062124000000001,Resources and Evaluation,2
2024.findings-emnlp.652,findings,2024,emnlp,1,1,1,1,312000000000000,312000000000000,3,2,0.75332783000000003,Generation,2
2024.findings-emnlp.653,findings,2024,emnlp,1,1,1,1,119100000000000,119100000000000,5,3,0.80043808000000005,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",1
2024.findings-emnlp.654,findings,2024,emnlp,1,1,1,16,4988800000000000,4988800000000000,8,2,0.94555756000000002,Efficient Methods for NLP,5
2024.findings-emnlp.655,findings,2024,emnlp,1,1,1,2,756000000000000,756000000000000,3,0,0.18397737,Information Extraction,2
2024.findings-emnlp.657,findings,2024,emnlp,1,1,1,1,71000000000000,71000000000000,5,0,0.18398207999999999,Information Retrieval and Text Mining,1
2024.findings-emnlp.658,findings,2024,emnlp,1,1,1,12,1248000000000000,1248000000000000,6,5,0.85904848,Language Modeling,3
2024.findings-emnlp.659,findings,2024,emnlp,1,1,1,4,1248000000000000,1248000000000000,3,2,0.75239420000000001,Multilingualism and Cross-Lingual NLP,3
2024.findings-emnlp.66,findings,2024,emnlp,1,1,1,1,312000000000000,312000000000000,3,6,0.90301905999999998,"Ethics, Bias, and Fairness",1
2024.findings-emnlp.662,findings,2024,emnlp,1,1,1,1,312000000000000,312000000000000,7,6,0.85427414000000002,Efficient Methods for NLP,1
2024.findings-emnlp.664,findings,2024,emnlp,1,1,1,1,312000000000000,312000000000000,10,1,0.67453538999999996,Clinical and Biomedical Applications,4
2024.findings-emnlp.665,findings,2024,emnlp,1,1,1,1,71000000000000,71000000000000,6,0,0.19801715,Generation,0
2024.findings-emnlp.666,findings,2024,emnlp,1,1,1,8,568000000000000,568000000000000,4,13,0.94378445,"Multimodality and Language Grounding to Vision, Robotics and Beyond",1
2024.findings-emnlp.667,findings,2024,emnlp,1,1,1,8,896000000000000,896000000000000,6,0,0.1818932,Question Answering,2
2024.findings-emnlp.669,findings,2024,emnlp,1,1,1,4,888800000000000,888800000000000,4,1,0.66801785000000002,Question Answering,2
2024.findings-emnlp.67,findings,2024,emnlp,1,1,1,1,330000000000000,330000000000000,6,0,0.18092232,Information Extraction,1
2024.findings-emnlp.673,findings,2024,emnlp,1,1,1,8,896000000000000,896000000000000,9,2,0.77015436999999998,Interpretability and Analysis of Models for NLP,7
2024.findings-emnlp.674,findings,2024,emnlp,1,0,1,,,181000000000000,8,11,0.96551235000000002,Human-Centered NLP and Human-AI Interaction,4
2024.findings-emnlp.675,findings,2024,emnlp,1,1,1,1,71000000000000,71000000000000,6,3,0.80227749999999998,Summarization,3
2024.findings-emnlp.676,findings,2024,emnlp,1,1,1,4,476400000000000,476400000000000,3,1,0.69570602999999998,NLP and Code Models,1
2024.findings-emnlp.679,findings,2024,emnlp,1,1,1,1,312000000000000,312000000000000,3,1,0.78726699,Discourse and Pragmatics,2
2024.findings-emnlp.68,findings,2024,emnlp,1,1,1,1,312000000000000,312000000000000,6,1,0.52644004,"Multimodality and Language Grounding to Vision, Robotics and Beyond",1
2024.findings-emnlp.680,findings,2024,emnlp,1,0,1,,,312000000000000,3,0,0.18398680000000001,"Ethics, Bias, and Fairness",1
2024.findings-emnlp.681,findings,2024,emnlp,1,1,1,7,1872000000000000,1872000000000000,13,10,0.99413291999999998,Multilingualism and Cross-Lingual NLP,7
2024.findings-emnlp.683,findings,2024,emnlp,1,1,1,1,312000000000000,312000000000000,6,0,0.18239200999999999,Computational Social Science and Cultural Analytics,1
2024.findings-emnlp.684,findings,2024,emnlp,1,1,1,2,312000000000000,312000000000000,3,4,0.83658140000000003,Dialogue and Interactive Systems,4
2024.findings-emnlp.686,findings,2024,emnlp,1,0,1,,,312000000000000,2,0,0.18242497999999999,Interpretability and Analysis of Models for NLP,1
2024.findings-emnlp.687,findings,2024,emnlp,1,1,1,8,2494400000000000,2494400000000000,9,1,0.67063066999999998,Efficient Methods for NLP,4
2024.findings-emnlp.689,findings,2024,emnlp,1,1,1,8,952800000000000,952800000000000,3,0,0.24767343,Dialogue and Interactive Systems,1
2024.findings-emnlp.691,findings,2024,emnlp,1,1,1,8,2496000000000000,2496000000000000,2,1,0.66903690000000005,Resources and Evaluation,1
2024.findings-emnlp.694,findings,2024,emnlp,1,1,1,2,181000000000000,181000000000000,3,1,0.53314088999999998,Semantics: Lexical and Sentence-Level,2
2024.findings-emnlp.696,findings,2024,emnlp,1,1,1,2,624000000000000,624000000000000,3,4,0.83374000000000004,NLP Applications,1
2024.findings-emnlp.700,findings,2024,emnlp,1,0,1,,,312000000000000,3,0,0.24764992999999999,Generation,2
2024.findings-emnlp.701,findings,2024,emnlp,1,1,1,8,2496000000000000,2496000000000000,5,0,0.27088521999999998,Interpretability and Analysis of Models for NLP,5
2024.findings-emnlp.704,findings,2024,emnlp,1,1,1,1,119100000000000,119100000000000,5,0,0.18236000999999999,Efficient Methods for NLP,2
2024.findings-emnlp.707,findings,2024,emnlp,1,1,1,4,1248000000000000,1248000000000000,3,1,0.52894131,Information Retrieval and Text Mining,1
2024.findings-emnlp.71,findings,2024,emnlp,1,1,1,1,119100000000000,119100000000000,9,5,0.76338806000000003,Information Retrieval and Text Mining,1
2024.findings-emnlp.712,findings,2024,emnlp,1,1,1,1,119100000000000,119100000000000,5,2,0.89707340000000002,Computational Social Science and Cultural Analytics,2
2024.findings-emnlp.713,findings,2024,emnlp,1,1,1,16,1792000000000000,1792000000000000,5,4,0.83336003000000003,Dialogue and Interactive Systems,1
2024.findings-emnlp.714,findings,2024,emnlp,1,0,1,,,71000000000000,5,4,0.83606742999999994,Computational Social Science and Cultural Analytics,2
2024.findings-emnlp.716,findings,2024,emnlp,1,1,1,3,357300000000000,357300000000000,4,3,0.80215018000000005,Summarization,1
2024.findings-emnlp.719,findings,2024,emnlp,1,1,1,1,119100000000000,119100000000000,3,1,0.69313062000000003,Summarization,1
2024.findings-emnlp.72,findings,2024,emnlp,1,0,1,,,312000000000000,7,18,0.96402215999999996,Human-Centered NLP and Human-AI Interaction,2
2024.findings-emnlp.720,findings,2024,emnlp,1,1,1,1,330000000000000,330000000000000,5,5,0.93490413000000006,Information Retrieval and Text Mining,2
2024.findings-emnlp.721,findings,2024,emnlp,1,1,1,2,312000000000000,312000000000000,2,1,0.66691484000000001,Language Modeling,1
2024.findings-emnlp.724,findings,2024,emnlp,1,1,1,6,624000000000000,756000000000000,6,2,0.91239974000000001,Efficient Methods for NLP,5
2024.findings-emnlp.725,findings,2024,emnlp,1,1,1,1,125000000000000,125000000000000,2,1,0.66905576,Interpretability and Analysis of Models for NLP,2
2024.findings-emnlp.727,findings,2024,emnlp,1,1,1,4,1532000000000000,1532000000000000,5,2,0.96724224999999997,NLP Applications,1
2024.findings-emnlp.730,findings,2024,emnlp,1,1,1,4,476400000000000,476400000000000,11,3,0.80210773999999996,Resources and Evaluation,3
2024.findings-emnlp.731,findings,2024,emnlp,1,0,1,,,312000000000000,2,1,0.53315307000000001,Dialogue and Interactive Systems,1
2024.findings-emnlp.732,findings,2024,emnlp,1,1,1,2,660000000000000,660000000000000,3,3,0.77787766999999997,Generation,2
2024.findings-emnlp.734,findings,2024,emnlp,1,0,1,,,312000000000000,5,0,0.18402922999999999,Generation,2
2024.findings-emnlp.736,findings,2024,emnlp,1,1,1,1,71000000000000,71000000000000,4,1,0.66901332000000002,Interpretability and Analysis of Models for NLP,3
2024.findings-emnlp.737,findings,2024,emnlp,1,1,1,8,2496000000000000,2496000000000000,8,4,0.83371101999999997,NLP Applications,2
2024.findings-emnlp.738,findings,2024,emnlp,1,1,1,1,71000000000000,71000000000000,2,0,0.18033351,Language Modeling,1
2024.findings-emnlp.739,findings,2024,emnlp,1,0,1,,,119100000000000,5,41,0.99940488999999999,"Ethics, Bias, and Fairness",2
2024.findings-emnlp.74,findings,2024,emnlp,1,1,1,8,2496000000000000,2496000000000000,9,10,0.92638452999999998,Efficient Methods for NLP,2
2024.findings-emnlp.740,findings,2024,emnlp,1,1,1,16,6048000000000000,6048000000000000,5,0,0.18083282000000001,Discourse and Pragmatics,1
2024.findings-emnlp.741,findings,2024,emnlp,1,1,1,2,312000000000000,312000000000000,3,4,0.83609100999999997,Interpretability and Analysis of Models for NLP,1
2024.findings-emnlp.743,findings,2024,emnlp,1,1,1,1,125000000000000,125000000000000,11,1,0.83948358999999995,Resources and Evaluation,3
2024.findings-emnlp.744,findings,2024,emnlp,1,1,1,4,666600000000000,666600000000000,4,2,0.73403916000000002,Discourse and Pragmatics,2
2024.findings-emnlp.745,findings,2024,emnlp,1,1,1,3,666600000000000,666600000000000,5,2,0.73423855000000005,Interpretability and Analysis of Models for NLP,4
2024.findings-emnlp.747,findings,2024,emnlp,1,0,1,,,312000000000000,3,1,0.88935098000000001,Generation,1
2024.findings-emnlp.748,findings,2024,emnlp,1,1,1,1,756000000000000,756000000000000,7,1,0.66899916999999998,Efficient Methods for NLP,2
2024.findings-emnlp.749,findings,2024,emnlp,1,1,1,1,125000000000000,125000000000000,3,3,0.80252462999999996,Efficient Methods for NLP,2
2024.findings-emnlp.75,findings,2024,emnlp,1,1,1,8,952800000000000,952800000000000,7,5,0.85794095000000004,Machine Learning for NLP,3
2024.findings-emnlp.750,findings,2024,emnlp,1,1,1,4,476400000000000,476400000000000,4,5,0.84790063000000004,Interpretability and Analysis of Models for NLP,2
2024.findings-emnlp.751,findings,2024,emnlp,1,1,1,4,1248000000000000,1248000000000000,10,3,0.75532513000000001,Interpretability and Analysis of Models for NLP,3
2024.findings-emnlp.752,findings,2024,emnlp,1,1,1,1,147000000000000,147000000000000,2,2,0.80709021999999997,Efficient Methods for NLP,1
2024.findings-emnlp.753,findings,2024,emnlp,1,1,1,1,71000000000000,71000000000000,4,0,0.18250619000000001,Interpretability and Analysis of Models for NLP,0
2024.findings-emnlp.755,findings,2024,emnlp,1,1,1,1,312000000000000,312000000000000,3,3,0.80219262000000002,Summarization,1
2024.findings-emnlp.756,findings,2024,emnlp,1,1,1,8,1777600000000000,1777600000000000,4,2,0.78366115999999997,Generation,1
2024.findings-emnlp.758,findings,2024,emnlp,1,1,1,1,112000000000000,112000000000000,6,3,0.86956522000000003,Efficient Methods for NLP,3
2024.findings-emnlp.759,findings,2024,emnlp,1,1,1,1,312000000000000,312000000000000,7,3,0.80223506,Generation,3
2024.findings-emnlp.76,findings,2024,emnlp,1,0,1,,,756000000000000,5,1,0.66986679000000005,Dialogue and Interactive Systems,3
2024.findings-emnlp.760,findings,2024,emnlp,1,1,1,1,112000000000000,112000000000000,6,3,0.82984658,Interpretability and Analysis of Models for NLP,6
2024.findings-emnlp.762,findings,2024,emnlp,1,1,1,4,1248000000000000,1248000000000000,7,3,0.75912226999999999,"Ethics, Bias, and Fairness",3
2024.findings-emnlp.763,findings,2024,emnlp,1,1,1,2,238200000000000,238200000000000,2,0,0.18054548000000001,Semantics: Lexical and Sentence-Level,1
2024.findings-emnlp.764,findings,2024,emnlp,1,0,1,,,756000000000000,8,1,0.66920665000000001,NLP Applications,8
2024.findings-emnlp.766,findings,2024,emnlp,1,1,1,6,1248000000000000,1248000000000000,3,7,0.99133720000000003,Multilingualism and Cross-Lingual NLP,4
2024.findings-emnlp.767,findings,2024,emnlp,1,1,1,9,896000000000000,896000000000000,7,0,0.18295981,Efficient Methods for NLP,2
2024.findings-emnlp.768,findings,2024,emnlp,1,1,1,1,312000000000000,312000000000000,3,3,0.78768682999999995,Efficient Methods for NLP,2
2024.findings-emnlp.770,findings,2024,emnlp,1,1,1,1,125000000000000,125000000000000,7,6,0.94675730999999996,Information Extraction,1
2024.findings-emnlp.771,findings,2024,emnlp,1,0,1,4,,364240000000000,3,2,0.75230461000000004,Interpretability and Analysis of Models for NLP,1
2024.findings-emnlp.775,findings,2024,emnlp,1,1,1,4,1248000000000000,1248000000000000,4,9,0.87717440000000002,Language Modeling,1
2024.findings-emnlp.777,findings,2024,emnlp,1,1,1,64,19968000000000000,19968000000000000,7,2,0.64344003000000005,Efficient Methods for NLP,2
2024.findings-emnlp.78,findings,2024,emnlp,1,0,1,,,312000000000000,5,5,0.86082753999999995,Language Modeling,2
2024.findings-emnlp.781,findings,2024,emnlp,1,1,1,1,312000000000000,312000000000000,6,5,0.85630223999999999,Generation,2
2024.findings-emnlp.783,findings,2024,emnlp,1,1,1,8,952800000000000,952800000000000,9,4,0.85860723999999999,"Multimodality and Language Grounding to Vision, Robotics and Beyond",2
2024.findings-emnlp.784,findings,2024,emnlp,1,0,1,,,119100000000000,3,2,0.73423733000000002,"Ethics, Bias, and Fairness",1
2024.findings-emnlp.786,findings,2024,emnlp,1,1,1,1,312000000000000,312000000000000,5,2,0.75020262000000004,"Multimodality and Language Grounding to Vision, Robotics and Beyond",3
2024.findings-emnlp.787,findings,2024,emnlp,1,1,1,4,1248000000000000,1248000000000000,4,5,0.84874011999999999,Efficient Methods for NLP,3
2024.findings-emnlp.79,findings,2024,emnlp,1,1,1,1,312000000000000,312000000000000,12,29,0.98156779000000005,LLM agents,1
2024.findings-emnlp.792,findings,2024,emnlp,1,1,1,12,1248000000000000,1248000000000000,5,2,0.67799034999999996,"Ethics, Bias, and Fairness",2
2024.findings-emnlp.793,findings,2024,emnlp,1,1,1,8,2496000000000000,2496000000000000,6,0,0.29469684000000002,Multilingualism and Cross-Lingual NLP,3
2024.findings-emnlp.796,findings,2024,emnlp,1,1,1,1,312000000000000,312000000000000,5,0,0.18192148999999999,Generation,3
2024.findings-emnlp.797,findings,2024,emnlp,1,0,1,,,119100000000000,4,20,0.96767689999999995,"Ethics, Bias, and Fairness",2
2024.findings-emnlp.8,findings,2024,emnlp,1,1,1,1,113800000000000,113800000000000,6,1,0.66951313999999995,"Multimodality and Language Grounding to Vision, Robotics and Beyond",3
2024.findings-emnlp.800,findings,2024,emnlp,1,1,1,1,311800000000000,311800000000000,11,3,0.79472352000000002,NLP Applications,4
2024.findings-emnlp.802,findings,2024,emnlp,1,1,1,2,312000000000000,312000000000000,2,6,0.87967463999999995,Efficient Methods for NLP,2
2024.findings-emnlp.804,findings,2024,emnlp,1,0,1,,,119100000000000,2,7,0.88866381000000005,Interpretability and Analysis of Models for NLP,1
2024.findings-emnlp.805,findings,2024,emnlp,1,1,1,8,952800000000000,952800000000000,3,6,0.87969821999999998,"Phonology, Morphology, and Word Segmentation",3
2024.findings-emnlp.806,findings,2024,emnlp,1,1,1,1,71000000000000,71000000000000,3,1,0.66978192000000003,NLP and Symbolic Reasoning,1
2024.findings-emnlp.808,findings,2024,emnlp,1,1,1,6,672000000000000,672000000000000,6,0,0.31821762999999997,"Ethics, Bias, and Fairness",5
2024.findings-emnlp.81,findings,2024,emnlp,1,1,1,8,2496000000000000,2496000000000000,5,1,0.67018743000000003,Resources and Evaluation,1
2024.findings-emnlp.810,findings,2024,emnlp,1,1,1,1,71000000000000,71000000000000,7,1,0.57784268999999999,Information Extraction,4
2024.findings-emnlp.811,findings,2024,emnlp,1,1,1,5,1248000000000000,1248000000000000,4,3,0.79806312999999995,Efficient Methods for NLP,1
2024.findings-emnlp.813,findings,2024,emnlp,1,1,1,1,119100000000000,119100000000000,5,16,0.95321829999999996,Interpretability and Analysis of Models for NLP,3
2024.findings-emnlp.817,findings,2024,emnlp,1,1,1,4,888800000000000,888800000000000,3,1,0.66939526000000005,"Speech Recognition, Text-to-Speech and Spoken Language Understanding",1
2024.findings-emnlp.818,findings,2024,emnlp,1,1,1,1,112000000000000,112000000000000,3,1,0.66897088000000005,Multilingualism and Cross-Lingual NLP,1
2024.findings-emnlp.819,findings,2024,emnlp,1,1,1,1,312000000000000,312000000000000,9,5,0.86067665000000004,Computational Social Science and Cultural Analytics,1
2024.findings-emnlp.82,findings,2024,emnlp,1,1,1,1,312000000000000,312000000000000,9,8,0.89858150000000003,Language Modeling,3
2024.findings-emnlp.824,findings,2024,emnlp,1,1,1,8,2496000000000000,2496000000000000,4,1,0.79202627000000003,Generation,1
2024.findings-emnlp.826,findings,2024,emnlp,1,1,1,4,888800000000000,888800000000000,7,0,0.18184605000000001,Dialogue and Interactive Systems,1
2024.findings-emnlp.827,findings,2024,emnlp,1,1,1,4,1248000000000000,1248000000000000,7,0,0.18697006999999999,"Multimodality and Language Grounding to Vision, Robotics and Beyond",3
2024.findings-emnlp.828,findings,2024,emnlp,1,1,1,2,260000000000000,260000000000000,6,0,0.18219498000000001,Information Extraction,1
2024.findings-emnlp.829,findings,2024,emnlp,1,1,1,1,312000000000000,312000000000000,5,1,0.82686402000000003,Dialogue and Interactive Systems,3
2024.findings-emnlp.83,findings,2024,emnlp,1,1,1,1,312000000000000,312000000000000,2,6,0.82289535000000003,"Multimodality and Language Grounding to Vision, Robotics and Beyond",1
2024.findings-emnlp.830,findings,2024,emnlp,1,0,1,,,312000000000000,13,19,0.98595129000000004,NLP Applications,5
2024.findings-emnlp.831,findings,2024,emnlp,1,0,1,,,312000000000000,6,24,0.97466452000000003,Information Retrieval and Text Mining,5
2024.findings-emnlp.832,findings,2024,emnlp,1,0,1,,,312000000000000,14,7,0.86393233999999997,Dialogue and Interactive Systems,1
2024.findings-emnlp.833,findings,2024,emnlp,1,1,1,8,2496000000000000,2496000000000000,7,3,0.78717024000000002,Generation,3
2024.findings-emnlp.837,findings,2024,emnlp,1,1,1,1,222200000000000,222200000000000,4,0,0.18193092,Interpretability and Analysis of Models for NLP,2
2024.findings-emnlp.839,findings,2024,emnlp,1,1,1,1,312000000000000,312000000000000,3,3,0.90522080000000005,Resources and Evaluation,3
2024.findings-emnlp.84,findings,2024,emnlp,1,1,1,2,142000000000000,142000000000000,4,2,0.69031887000000003,Question Answering,1
2024.findings-emnlp.840,findings,2024,emnlp,1,1,1,1,71000000000000,71000000000000,2,1,0.66917835999999997,Efficient Methods for NLP,2
2024.findings-emnlp.841,findings,2024,emnlp,1,1,1,4,500000000000000,500000000000000,3,0,0.18210539000000001,"Ethics, Bias, and Fairness",2
2024.findings-emnlp.842,findings,2024,emnlp,1,0,1,,,312000000000000,6,2,0.78363702000000002,Human-Centered NLP and Human-AI Interaction,3
2024.findings-emnlp.845,findings,2024,emnlp,1,1,1,8,2496000000000000,2496000000000000,9,2,0.75218200999999996,"Ethics, Bias, and Fairness",2
2024.findings-emnlp.847,findings,2024,emnlp,1,1,1,1,149700000000000,149700000000000,5,1,0.66913592,Generation,2
2024.findings-emnlp.848,findings,2024,emnlp,1,1,1,1,112000000000000,112000000000000,4,2,0.75334197999999997,Question Answering,2
2024.findings-emnlp.852,findings,2024,emnlp,1,1,1,8,2496000000000000,2496000000000000,4,18,0.95974261999999999,Interpretability and Analysis of Models for NLP,2
